12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,42,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,12
12,11,11,11,11,11,11,11,11,11,21,11,11,11,11,11,11,11,11,11,11,21,11,11,12,12,12,12,12,12,12,12,12,12,42,11,11,11,11,11,11,11,11,22,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,22,11,11,11,11,12
12,11,11,1,11,11,11,11,21,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,26,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,21,11,11,11,11,11,12
12,11,11,11,11,11,11,11,11,11,21,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,24,11,11,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,21,11,11,11,27,11,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,21,11,11,11,11,11,12
12,11,11,11,12,12,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,22,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,22,11,11,11,11,12
12,11,11,11,12,12,13,13,11,11,11,11,11,11,11,11,11,11,11,11,22,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,22,11,11,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,12
12,11,11,11,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,12
12,11,11,11,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,11,11,22,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,11,11,11,11,11,11,11,11,21,11,11,11,11,22,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,12,12,12,12,12,11,11,13,13,11,11,11,11,26,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,12,12,12,12,12,11,11,13,13,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,21,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,26,11,11,12,12,12,12,12,12,11,11,11,12,12,12,12,12,11,11,11,11,11,11,11,11,11,13,13,11,11,12,12,12,12,12,12,12,12,12,11,11,11,11,11,12,11,11,12,12
12,11,11,11,11,11,41,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,12,12,12,12,12,11,11,11,11,22,11,11,11,11,13,13,11,11,12,12,12,12,12,12,12,12,12,11,41,11,41,11,12,11,11,12,12
12,11,11,11,11,11,11,11,11,11,11,11,22,11,11,11,11,11,22,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,11,11,11,11,11,11,44,11,11,12,11,11,12,12
12,11,11,11,11,26,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,26,11,11,11,24,11,11,12,12,12,12,12,11,12,12,12,11,41,11,41,11,12,11,11,12,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,11,12,12,12,11,11,11,11,11,12,11,11,12,12
12,11,11,11,11,11,11,11,11,21,11,11,11,11,11,11,11,11,11,11,11,21,11,11,12,12,12,12,12,12,11,11,11,12,12,12,12,12,11,11,11,11,22,11,11,11,11,11,11,11,11,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,11,11,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,11,11,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,11,11,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,11,11,12,12
12,41,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,11,11,11,11,41,12,11,11,11,11,13,11,42,11,11,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,11,11,27,11,11,11,11,11,11,11,11,11,11,11,11,12,12,11,22,11,11,11,11,11,11,11,12,11,11,11,11,13,11,11,25,11,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,11,11,11,11,11,22,11,11,11,12,11,11,11,11,13,11,11,11,11,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,27,11,11,11,11,11,11,11,11,11,11,12,12,11,11,12,12,11,11,11,12,11,11,11,11,11,11,11,11,11,11,13,11,11,25,11,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,11,11,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,12,13,11,11,11,11,12,12,12,12,11,12,12,12,11,11,11,11,11,11,21,11,11,11,12,12,12,12,11,11,11,11,11,11,11,11,12
12,11,11,11,11,27,11,11,11,11,11,11,11,11,12,12,11,11,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,25,11,12,12,12,12,11,12,12,12,21,41,11,11,11,11,11,11,11,21,11,12,12,12,11,11,11,11,11,11,11,11,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,11,11,11,13,11,11,11,11,12,12,12,12,11,12,12,12,11,11,21,11,11,11,21,11,11,11,11,11,11,11,11,11,11,11,22,11,11,11,12
12,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,11,11,11,11,11,11,26,11,11,11,11,11,11,11,26,11,11,11,11,11,11,11,11,12,12,12,12,11,12,12,12,23,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,26,11,11,11,11,11,12
12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,11,12,12,12,11,11,11,11,11,21,11,11,11,11,11,12,12,12,11,11,11,11,11,11,26,11,12
12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,11,21,11,11,11,11,11,11,21,11,12,12,12,12,11,11,11,11,11,11,11,11,12
12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,11,11,11,11,21,11,11,11,11,11,12,12,12,12,12,12,12,12,12,11,11,12,12
12,12,12,11,11,11,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,11,12,12,12,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,11,11,12,12
12,12,12,11,11,11,12,12,12,12,11,41,11,11,11,11,11,11,22,11,11,11,11,11,11,41,11,11,11,11,21,11,11,11,11,11,11,11,11,11,12,12,12,11,12,12,12,11,21,11,11,11,11,11,21,11,41,12,12,12,12,12,12,12,12,12,11,11,12,12
12,12,12,11,11,11,12,12,12,12,11,11,11,11,24,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,24,11,11,11,21,11,12,12,12,11,12,12,12,12,12,12,12,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,12,12,11,11,11,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,21,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,11,12,12,12,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,12,12,11,23,11,12,12,12,12,11,11,11,28,11,11,11,11,11,11,11,11,11,11,11,11,28,11,11,11,11,21,11,11,11,11,11,11,11,11,12,12,12,11,12,12,12,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,12,12,11,11,11,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,22,11,11,12,12,12,11,12,12,12,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,11,11,11,11,11,12,12,11,11,11,11,11,22,11,13,13,11,11,11,13,13,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,12,12,12,11,12,12,12,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12
12,11,11,11,11,11,11,11,12,12,11,11,11,11,11,11,11,13,13,11,11,11,13,13,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,12,12,12,11,12,12,12,12,12,12,12,12,11,11,12,12,12,12,11,11,21,11,11,11,11,11,11,11,11,12
12,11,11,23,11,23,11,11,12,12,11,11,11,11,11,11,11,13,13,11,25,11,13,13,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12
12,11,11,11,11,11,11,11,12,12,11,11,11,11,11,11,11,13,13,11,11,11,13,13,11,11,11,11,24,11,12,12,12,12,12,12,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12
12,11,11,12,12,12,11,11,12,12,11,11,22,11,11,11,11,13,13,11,11,11,13,13,11,11,11,11,11,11,12,12,12,12,12,12,25,11,11,25,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,21,11,11,11,11,11,21,11,12
12,11,11,12,12,12,11,11,12,12,11,11,11,11,11,11,11,13,13,11,19,11,13,13,11,21,11,41,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,12
12,11,11,12,12,12,11,11,12,12,11,11,11,11,11,41,11,13,13,11,11,11,13,13,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,42,42,12,12,12,12,12,12,12,12,12,11,26,11,11,11,11,11,11,11,11,11,12
12,11,11,12,12,12,11,11,12,12,11,11,11,11,11,11,11,13,13,11,11,11,13,13,11,11,11,11,22,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,26,11,11,11,11,12
12,11,11,12,12,12,11,11,12,12,11,11,11,22,11,11,11,13,13,11,25,11,13,13,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,23,11,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12
12,11,11,11,11,11,11,11,12,12,11,11,11,11,11,11,11,13,13,11,11,11,13,13,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12,12,12,11,21,11,11,11,11,11,11,12,11,11,11,11,11,11,11,12
12,11,11,11,11,11,11,11,12,12,11,11,11,11,11,11,11,13,13,11,11,11,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,27,11,11,11,11,11,11,11,11,12
12,11,11,41,11,41,11,11,12,12,11,11,11,11,11,11,11,13,13,11,11,11,13,13,11,11,26,11,11,11,11,11,11,11,11,11,21,11,11,11,11,21,11,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12
